	(1)	(2)	(3)
VARIABLES	stunted_ch	log_vac_fut	/
			
stunted_ch		-0.007	
		(0.062)	
anom_rain3_NEG	0.072**	0.065	
	(0.035)	(0.058)	
rural_prop	0.074***	-0.113**	
	(0.026)	(0.045)	
agri_land_hhds	0.012	-0.039	
	(0.018)	(0.031)	
hh_head_primary	0.074	-0.193**	
	(0.049)	(0.084)	
share_wmhead_unempl	-0.053	0.064	
	(0.193)	(0.319)	
log_vac_pres	0.009	0.594***	
	(0.028)	(0.046)	
			
Observations	884	884	884
Standard errors in parentheses			
*** p<0.01, ** p<0.05, * p<0.1			
