	(1)	(2)	(3)
VARIABLES	stunted_ch	log_protests_fut	/
			
stunted_ch		0.028	
		(0.023)	
anom_tmax9_POS	0.059	-0.030	
	(0.042)	(0.027)	
rural_prop	0.067**	-0.015	
	(0.027)	(0.017)	
agri_land_hhds	0.015	-0.010	
	(0.018)	(0.012)	
hh_head_primary	0.085*	-0.097***	
	(0.049)	(0.031)	
share_wmhead_unempl	-0.043	-0.015	
	(0.193)	(0.121)	
			
Observations	884	884	884
Standard errors in parentheses			
*** p<0.01, ** p<0.05, * p<0.1			
