	(1)	(2)	(3)
VARIABLES	stunted_ch	log_battles_fut	/
			
stunted_ch		0.130**	
		(0.056)	
anom_rain3_POS	0.014	0.044	
	(0.029)	(0.049)	
rural_prop	0.117***	-0.037	
	(0.016)	(0.028)	
dummy_wmhead_unempl	-0.032**	0.060***	
	(0.013)	(0.023)	
log_battles_pres	-0.003	0.261***	
	(0.034)	(0.057)	
			
Observations	1,150	1,150	1,150
Standard errors in parentheses			
*** p<0.01, ** p<0.05, * p<0.1			
