	(1)	(2)	(3)
VARIABLES	stunted_ch	log_vac_fut	/
			
stunted_ch		-0.004	
		(0.062)	
anom_rain6_NEG	0.067	-0.129	
	(0.055)	(0.091)	
rural_prop	0.074***	-0.116**	
	(0.027)	(0.045)	
agri_land_hhds	0.014	-0.037	
	(0.018)	(0.031)	
hh_head_primary	0.079	-0.176**	
	(0.049)	(0.084)	
share_wmhead_unempl	-0.053	0.081	
	(0.194)	(0.319)	
log_vac_pres	0.004	0.598***	
	(0.029)	(0.046)	
			
Observations	884	884	884
Standard errors in parentheses			
*** p<0.01, ** p<0.05, * p<0.1			
