	(1)	(2)	(3)
VARIABLES	stunted_ch	log_vac_fut	/
			
stunted_ch		-0.005	
		(0.062)	
anom_tmax6_POS	0.027	0.108	
	(0.040)	(0.066)	
rural_prop	0.073***	-0.115**	
	(0.027)	(0.045)	
agri_land_hhds	0.014	-0.037	
	(0.018)	(0.031)	
hh_head_primary	0.088*	-0.176**	
	(0.049)	(0.083)	
share_wmhead_unempl	-0.057	0.028	
	(0.194)	(0.320)	
log_vac_pres	0.009	0.599***	
	(0.029)	(0.046)	
			
Observations	884	884	884
Standard errors in parentheses			
*** p<0.01, ** p<0.05, * p<0.1			
