	(1)	(2)	(3)
VARIABLES	stunted_ch	log_battles_fut	/
			
stunted_ch		0.122*	
		(0.067)	
anom_tmax6_POS	0.029	-0.033	
	(0.040)	(0.070)	
rural_prop	0.074***	-0.075	
	(0.026)	(0.047)	
agri_land_hhds	0.013	-0.040	
	(0.018)	(0.033)	
hh_head_primary	0.087*	-0.277***	
	(0.049)	(0.088)	
share_wmhead_unempl	-0.062	-0.008	
	(0.194)	(0.342)	
log_battles_pres	0.001	0.321***	
	(0.041)	(0.071)	
			
Observations	884	884	884
Standard errors in parentheses			
*** p<0.01, ** p<0.05, * p<0.1			
