id,left,top,right,bottom,Shape_Leng,Shape_Area,ADM1_EN,ADM1_PCODE,ADM1_REF,ADM1ALT1EN,ADM1ALT2EN,ADM0_EN,ADM0_PCODE,date,validOn,validTo
"402",32.172161692,-0.568632995000002,32.372161692,-0.768632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"403",32.172161692,-0.768632995000001,32.372161692,-0.968632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"404",32.172161692,-0.968632995000001,32.372161692,-1.168632995,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"420",32.372161692,1.631367005,32.572161692,1.431367005,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"421",32.372161692,1.431367005,32.572161692,1.231367005,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"422",32.372161692,1.231367005,32.572161692,1.031367005,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"423",32.372161692,1.031367005,32.572161692,0.831367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"424",32.372161692,0.831367004999999,32.572161692,0.631367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"425",32.372161692,0.631367004999999,32.572161692,0.431367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"426",32.372161692,0.431367004999999,32.572161692,0.231367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"427",32.372161692,0.231367004999999,32.572161692,0.0313670049999992,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"428",32.372161692,0.031367004999999,32.572161692,-0.168632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"429",32.372161692,-0.168632995000001,32.572161692,-0.368632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"430",32.372161692,-0.368632995000001,32.572161692,-0.568632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"431",32.372161692,-0.568632995000002,32.572161692,-0.768632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"432",32.372161692,-0.768632995000001,32.572161692,-0.968632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"433",32.372161692,-0.968632995000001,32.572161692,-1.168632995,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"450",32.572161692,1.431367005,32.772161692,1.231367005,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"451",32.572161692,1.231367005,32.772161692,1.031367005,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"452",32.572161692,1.031367005,32.772161692,0.831367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"453",32.572161692,0.831367004999999,32.772161692,0.631367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"454",32.572161692,0.631367004999999,32.772161692,0.431367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"455",32.572161692,0.431367004999999,32.772161692,0.231367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"456",32.572161692,0.231367004999999,32.772161692,0.0313670049999992,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"457",32.572161692,0.031367004999999,32.772161692,-0.168632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"458",32.572161692,-0.168632995000001,32.772161692,-0.368632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
