dhsyear,dhsclust,latnum,longnum,quarter,latitude,longitude,year,quarter_2,maize_uga,maize_usd,LOC_NAME,n,distance,feature_x,feature_y,nearest_x,nearest_y
"2006","5",-0.169871,31.609709,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.08360943997365,31.609709,-0.169871,32.574841,0.322805
"2006","6",-0.199608,31.612805,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.0947276409523,31.612805,-0.199608,32.574841,0.322805
"2006","7",-0.250356,32.061031,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",0.769749470945579,32.061031,-0.250356,32.574841,0.322805
"2006","8",-0.364765,31.55209,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.23238472600929,31.55209,-0.364765,32.574841,0.322805
"2006","13",-0.585794,31.701791,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.26006684160048,31.701791,-0.585794,32.574841,0.322805
"2006","14",-0.383707,31.445592,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.33205199228296,31.445592,-0.383707,32.574841,0.322805
"2006","19",0.103618,31.748963,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",0.854469081859021,31.748963,0.103618,32.574841,0.322805
"2006","21",0.114961,32.102472,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",0.516073251096199,32.102472,0.114961,32.574841,0.322805
"2006","22",0.249573,32.238529,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",0.344192805224048,32.238529,0.249573,32.574841,0.322805
"2006","23",-0.255863,31.195667,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.49565289305373,31.195667,-0.255863,32.574841,0.322805
"2006","24",-0.847251,31.732653,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.44163506841364,31.732653,-0.847251,32.574841,0.322805
"2006","25",-0.504027,31.183568,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.61842260140947,31.183568,-0.504027,32.574841,0.322805
"2006","26",-0.509567,31.328109,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.49906098148407,31.328109,-0.509567,32.574841,0.322805
"2006","27",-0.561573,31.570126,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.33849791860466,31.570126,-0.561573,32.574841,0.322805
"2006","29",-0.291423,31.391554,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",1.33320822092912,31.391554,-0.291423,32.574841,0.322805
"2006","41",0.366424,32.935021,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",0.362811589617807,32.935021,0.366424,32.574841,0.322805
"2006","43",0.956516,31.831879,"2",0.322805,32.574841,"2006","2",406.463333333333,0.2255,Kampala-Central Kampala,"1",0.976515317322262,31.831879,0.956516,32.574841,0.322805
