dhsyear,dhsclust,latnum,longnum,quarter,latitude,longitude,year,quarter_2,maize_uga,maize_usd,LOC_NAME,n,distance,feature_x,feature_y,nearest_x,nearest_y
"2011","2",0.355171,32.598544,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0401172053488262,32.598544,0.355171,32.574841,0.322805
"2011","4",0.303904,32.566707,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0205769229235076,32.566707,0.303904,32.574841,0.322805
"2011","6",0.323517,32.57555,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.00100480097531835,32.57555,0.323517,32.574841,0.322805
"2011","8",0.365799,32.569438,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0433321640932,32.569438,0.365799,32.574841,0.322805
"2011","9",0.364168,32.563583,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0428677073448062,32.563583,0.364168,32.574841,0.322805
"2011","11",0.362198,32.5604,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0419565362011682,32.5604,0.362198,32.574841,0.322805
"2011","14",0.378687,32.562204,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0572930335468454,32.562204,0.378687,32.574841,0.322805
"2011","16",0.374638,32.58106,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0522047493050203,32.58106,0.374638,32.574841,0.322805
"2011","17",0.343151,32.573037,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0204258202283286,32.573037,0.343151,32.574841,0.322805
"2011","18",0.361754,32.573666,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0389667194667449,32.573666,0.361754,32.574841,0.322805
"2011","20",0.383193,32.563031,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0615319969121751,32.563031,0.383193,32.574841,0.322805
"2011","21",0.391486,32.572141,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0687340509572947,32.572141,0.391486,32.574841,0.322805
"2011","22",0.350017,32.585783,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.029329512576925,32.585783,0.350017,32.574841,0.322805
"2011","23",0.305408,32.599922,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0305239605883641,32.599922,0.305408,32.574841,0.322805
"2011","24",0.299188,32.613534,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0453311254879047,32.613534,0.299188,32.574841,0.322805
"2011","28",0.320455,32.612117,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0373500023560895,32.612117,0.320455,32.574841,0.322805
"2011","29",0.324913,32.603977,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0292121577429684,32.603977,0.324913,32.574841,0.322805
"2011","32",0.311553,32.608876,"3",0.322805,32.574841,"2011","3",924.38,0.35495,Kampala-Central Kampala,"1",0.0358467394472663,32.608876,0.311553,32.574841,0.322805
